customer_id,name,age,gender,state,city,pincode,occupation,income_band,credit_tier,tenure_months,channel,family_size,segment,email,phone,bank_account_prefix,in_fraud_ring,created_at
CUST013100,Anya Issac,67.0,Female,Andhra Pradesh,Aizawl,035454,Student,5-10L,Prime,31.0,Direct,4.0,Mass,gdatta@example.net,9701073902,Axis,False,2021-07-19
CUST013101,Yash Prakash,72.0,Male,Uttar Pradesh,Surendranagar Dudhrej,265523,Student,25-50L,Sub-Prime,17.0,Agent,6.0,Affluent,robertsaha@example.org,9841184482,ICICI,False,2021-03-30
CUST013102,Sai Nazareth,42.0,Male,Uttar Pradesh,Bhimavaram,981543,Government Employee,10-25L,Prime,57.0,Agent,4.0,Mass-Affluent,virajvarkey@example.com,9766336014,HDFC,False,2024-08-16
CUST013103,Oviya Chokshi,61.0,Female,Rajasthan,Nizamabad,046395,Professional,25-50L,Sub-Prime,1.0,Online,2.0,Affluent,upkaar97@example.com,9462490785,SBI,False,2022-10-18
CUST013104,Lopa Borra,19.0,Male,Uttar Pradesh,Katni,829728,Retired,5-10L,Thin-File,45.0,Online,2.0,Affluent,kandajack@example.com,9144155208,SBI,False,2024-06-12
CUST013105,Frado Sampath,22.0,Male,Telangana,Rourkela,632484,Retired,5-10L,Prime,31.0,Agent,2.0,Affluent,bina42@example.com,9833653889,HDFC,False,2021-05-29
CUST013106,Samaksh Pradhan,28.0,Female,Gujarat,Barasat,254278,Government Employee,5-10L,Near-Prime,7.0,Agent,2.0,Mass,ssankaran@example.org,9969802414,ICICI,False,2020-09-15
CUST013107,Hemangini Warrior,27.0,Female,Tamil Nadu,Alappuzha,830690,Business Owner,2-5L,Sub-Prime,69.0,Direct,1.0,Affluent,yashasvi68@example.org,9169827832,Kotak,False,2021-03-26
CUST013108,Hemangini Yohannan,34.0,Female,West Bengal,Kochi,691426,Student,10-25L,Near-Prime,47.0,Broker,3.0,Mass,nidhikunda@example.com,9710202875,SBI,False,2022-09-29
CUST013109,Bachittar Bakshi,56.0,Female,Tamil Nadu,Pallavaram,060602,Government Employee,2-5L,Sub-Prime,3.0,Bancassurance,4.0,Mass,xaviernigam@example.com,9751854034,Axis,False,2024-06-20
CUST013110,Jagrati Reddy,53.0,Male,Uttar Pradesh,Deoghar,643980,Professional,5-10L,Thin-File,45.0,Online,3.0,Mass,vdara@example.net,9267091498,HDFC,False,2022-01-27
CUST013111,Jagrati Pau,31.0,Female,Madhya Pradesh,Howrah,982993,Government Employee,10-25L,Near-Prime,3.0,Direct,3.0,Mass,mammenladli@example.com,9398910801,SBI,False,2022-12-06
CUST013112,Girish Warrior,41.0,Female,Kerala,Tadipatri,429527,Student,2-5L,Thin-File,31.0,Online,7.0,Mass,tanishsarin@example.com,9316405647,HDFC,False,2021-06-20
CUST013113,Ira Varma,67.0,Male,Andhra Pradesh,Ludhiana,864646,Retired,5-10L,Near-Prime,23.0,Broker,6.0,Mass-Affluent,xrana@example.net,9410690110,Kotak,False,2021-05-26
CUST013114,Wahab Ravel,39.0,Male,Bihar,Tirupati,992288,Salaried,,Near-Prime,62.0,Bancassurance,2.0,Mass,daksh34@example.org,9944722561,HDFC,False,2024-04-13
CUST013115,Yamini Dhingra,64.0,Male,Maharashtra,Vijayawada,071862,Government Employee,<2L,Near-Prime,61.0,Direct,2.0,Mass,rehaan12@example.com,9302798256,SBI,False,2021-06-13
CUST013116,Riya Lal,36.0,Female,Karnataka,Aligarh,033733,Government Employee,2-5L,Near-Prime,28.0,Bancassurance,2.0,Affluent,jeevikaprakash@example.net,9628628604,HDFC,False,2022-07-19
CUST013117,Laksh Salvi,42.0,Female,Haryana,Jabalpur,830001,Student,50L+,Sub-Prime,54.0,Online,4.0,Mass-Affluent,parmarunnati@example.com,9454527524,SBI,False,2023-05-03
CUST013118,Lila Sama,20.0,Male,Tamil Nadu,Tiruppur,323972,Business Owner,10-25L,Prime,58.0,Broker,3.0,Mass-Affluent,gunbir39@example.net,9572871081,SBI,False,2023-03-10
CUST013119,Nidhi Sahota,41.0,Female,Uttar Pradesh,Bulandshahr,200677,Salaried,5-10L,Sub-Prime,19.0,Broker,5.0,Mass-Affluent,grewalteerth@example.net,9347954721,SBI,False,2020-04-12
CUST013120,Yutika Sridhar,23.0,Female,Bihar,Firozabad,040393,Homemaker,5-10L,Prime,57.0,Broker,5.0,HNI,pbarad@example.net,9515875528,Kotak,False,2022-08-08
CUST013121,Ria Sarraf,26.0,Male,Karnataka,Kochi,032231,Student,<2L,Near-Prime,39.0,Online,7.0,Affluent,swagle@example.com,9165234674,HDFC,False,2021-01-25
CUST013122,Victor Khurana,34.0,Female,Assam,Guwahati,155127,Business Owner,2-5L,Prime,66.0,Direct,5.0,Mass,charan09@example.org,9797952013,Axis,False,2021-08-02
CUST013123,Aashi Das,28.0,Male,Uttar Pradesh,Suryapet,660780,Salaried,2-5L,Thin-File,57.0,Direct,3.0,Affluent,qmishra@example.net,9919114797,Axis,False,2022-05-31
CUST013124,David Kamdar,38.0,Male,Odisha,Mau,546671,Farmer,25-50L,Near-Prime,19.0,Agent,1.0,Mass-Affluent,anandyashodhara@example.com,9232923849,SBI,False,2024-11-17
CUST013125,Sudiksha Comar,50.0,Male,Uttar Pradesh,Rajkot,974277,Business Owner,<2L,Thin-File,17.0,Agent,7.0,Mass,tarabassi@example.net,9980758474,SBI,False,2023-08-06
CUST013126,Chatura Chakraborty,18.0,Female,Uttar Pradesh,Shahjahanpur,004622,Government Employee,<2L,Near-Prime,52.0,Broker,7.0,Mass-Affluent,rvora@example.net,9314244816,Kotak,False,2021-04-14
CUST013127,Xalak Muni,70.0,Female,Chhattisgarh,Ozhukarai,307297,Student,5-10L,Sub-Prime,55.0,Online,7.0,Mass,lakshmi05@example.net,9201930670,Kotak,False,2024-01-01
CUST013128,Tanish Patil,37.0,Female,Maharashtra,Kurnool,334659,Retired,<2L,Prime,58.0,Online,6.0,Mass,urishilla05@example.org,9596492938,SBI,False,2020-08-30
CUST013129,Yashvi Seth,43.0,Female,Uttar Pradesh,Aurangabad,035514,Retired,2-5L,Near-Prime,62.0,Bancassurance,3.0,Mass-Affluent,hbiswas@example.net,9705612789,SBI,False,2023-07-29
CUST013130,Prisha Yadav,49.0,Male,Uttar Pradesh,Nanded,728915,Business Owner,<2L,Prime,60.0,Agent,1.0,Mass-Affluent,anikaanne@example.org,9519915550,ICICI,False,2022-03-07
CUST013131,Benjamin Palla,26.0,Male,Uttarakhand,Chandrapur,173075,Government Employee,5-10L,Prime,23.0,Broker,2.0,Mass,jagat17@example.org,9136220560,HDFC,False,2024-10-23
CUST013132,Harinakshi Sathe,27.0,Male,Telangana,Patiala,982601,Retired,2-5L,Prime,65.0,Bancassurance,6.0,Mass,maya62@example.com,9952402618,Axis,False,2021-08-20
CUST013133,Laban Saini,38.0,Male,Uttar Pradesh,Durgapur,702620,Homemaker,2-5L,Prime,7.0,Agent,3.0,Mass,rmohanty@example.com,9217116834,Axis,False,2024-12-03
CUST013134,Harshil Sarna,71.0,Male,Maharashtra,Dhanbad,788185,Farmer,<2L,Prime,64.0,Broker,4.0,Mass,chasmum67@example.org,9634114555,ICICI,False,2023-11-11
CUST013135,Qadim Prabhakar,70.0,Male,Punjab,Jaipur,575037,Self-Employed,5-10L,Near-Prime,49.0,Agent,5.0,Mass-Affluent,qlad@example.net,9899702099,Axis,False,2023-06-18
CUST013136,Urvi Sachar,27.0,Female,Himachal Pradesh,Baranagar,687007,Homemaker,2-5L,Thin-File,56.0,Direct,4.0,Mass,shivansh25@example.org,9813822035,ICICI,False,2022-05-05
CUST013137,Aayush Muni,42.0,Female,Telangana,Dibrugarh,536054,Student,2-5L,Prime,4.0,Direct,6.0,Mass,raiaarav@example.net,9181820031,ICICI,False,2022-06-18
CUST013138,Ekalinga Gour,32.0,Female,Uttar Pradesh,Chennai,098444,Homemaker,5-10L,Prime,10.0,Online,2.0,Affluent,mannanirudh@example.org,9175160462,Axis,False,2021-05-26
CUST013139,Anya Kumer,18.0,Female,Jharkhand,Karaikudi,589694,Retired,25-50L,Near-Prime,28.0,Agent,4.0,Mass,vidhi51@example.org,9970882013,Axis,False,2024-02-04
CUST013140,Sudiksha Kari,21.0,Female,Tamil Nadu,Ballia,335077,Student,10-25L,Prime,9.0,Agent,7.0,Mass,dramanathan@example.com,9726569457,ICICI,False,2020-03-16
CUST013141,Devansh Taneja,45.0,Male,West Bengal,Deoghar,200229,Self-Employed,10-25L,Thin-File,58.0,Online,6.0,Mass-Affluent,qasimkapoor@example.org,9218829361,Axis,False,2023-04-10
CUST013142,Amaira Kamdar,54.0,Female,West Bengal,Darbhanga,974254,Business Owner,<2L,Near-Prime,62.0,Agent,7.0,Mass-Affluent,kbath@example.org,9713397852,Axis,False,2024-10-17
CUST013143,Balhaar Mitter,49.0,Male,Haryana,Mumbai,857543,Business Owner,25-50L,Prime,39.0,Online,7.0,Mass,turvisaran@example.org,9223824981,SBI,False,2023-12-09
CUST013144,Isha Jha,74.0,Male,Delhi,Jaunpur,319513,Professional,2-5L,Sub-Prime,65.0,Agent,2.0,Mass-Affluent,lakshit72@example.com,9912445933,SBI,False,2020-09-04
CUST013145,Rehaan Seshadri,52.0,Male,Jharkhand,Bathinda,684356,Salaried,5-10L,Near-Prime,12.0,Agent,4.0,Mass,uppalnimrat@example.net,9131303784,SBI,False,2020-02-06
CUST013146,Naveen Bhattacharyya,53.0,Female,Bihar,Bathinda,386005,Farmer,25-50L,Sub-Prime,25.0,Broker,7.0,Mass-Affluent,darpan14@example.com,9354908894,HDFC,False,2023-02-26
CUST013147,Tanveer Rastogi,73.0,Male,Rajasthan,Shimoga,172097,Homemaker,5-10L,Prime,38.0,Online,6.0,Mass,toorazad@example.net,9166776252,HDFC,False,2020-04-11
CUST013148,Falguni Char,21.0,Male,Maharashtra,Tadepalligudem,040137,Farmer,10-25L,Sub-Prime,17.0,Agent,3.0,Mass,ubika10@example.com,9817091179,Axis,False,2020-01-01
CUST013149,Adweta Gour,29.0,Male,Maharashtra,Durg,947085,Homemaker,<2L,Near-Prime,43.0,Direct,2.0,Mass,gagan34@example.net,9931591840,SBI,False,2021-01-08
CUST013150,Champak Manda,35.0,Female,Rajasthan,Rewa,036907,Student,2-5L,Prime,39.0,Bancassurance,7.0,Mass,bmemon@example.com,9233256930,Kotak,False,2020-09-12
CUST013151,Tristan Viswanathan,32.0,Male,Bihar,Pali,637279,Salaried,5-10L,Prime,50.0,Agent,2.0,Mass,anjali93@example.org,9460069655,HDFC,False,2022-11-26
CUST013152,Luke Wali,47.0,Female,Uttar Pradesh,Uluberia,763396,Farmer,10-25L,Thin-File,16.0,Broker,6.0,HNI,brindasami@example.net,9460644346,HDFC,False,2022-02-12
CUST013153,Samaksh Kakar,69.0,Female,Kerala,Coimbatore,683344,Government Employee,10-25L,Prime,55.0,Online,7.0,Affluent,leelahalder@example.com,9106856664,ICICI,False,2023-03-22
CUST013154,Sara Pillai,37.0,Female,Haryana,Aurangabad,959487,Self-Employed,<2L,Prime,47.0,Agent,3.0,Affluent,chandrankade@example.net,9888778523,SBI,False,2021-10-11
CUST013155,Ikbal Kakar,74.0,Female,Madhya Pradesh,Khandwa,916946,Professional,5-10L,Sub-Prime,20.0,Direct,5.0,Mass,sgarde@example.net,9266952525,HDFC,False,2021-01-15
CUST013156,Zilmil Sami,30.0,Male,Rajasthan,Firozabad,999336,Retired,25-50L,Sub-Prime,48.0,Direct,3.0,Affluent,nimratsura@example.org,9966285906,SBI,False,2020-10-07
CUST013157,Lajita Uppal,67.0,Female,Himachal Pradesh,Loni,929978,Retired,25-50L,Sub-Prime,18.0,Online,4.0,Mass,tanish26@example.org,9241597260,SBI,False,2024-12-02
CUST013158,Ekani Dada,51.0,Male,Assam,Hosur,296536,Farmer,2-5L,Near-Prime,9.0,Direct,5.0,Mass,orinder24@example.org,9488662146,SBI,False,2023-07-31
CUST013159,Indali Rege,24.0,Female,Rajasthan,Nagercoil,655688,Business Owner,10-25L,Prime,44.0,Bancassurance,5.0,Affluent,gaurangbuch@example.com,9664839938,ICICI,False,2020-05-28
CUST013160,Ekbal Parmer,52.0,Female,Telangana,Pune,837099,Self-Employed,10-25L,Thin-File,48.0,Direct,5.0,Mass,sonialexander@example.org,9243325433,ICICI,False,2020-10-25
CUST013161,Samar Bhardwaj,42.0,Female,Odisha,Kochi,854683,Homemaker,10-25L,Prime,16.0,Direct,2.0,Mass-Affluent,shankardarika@example.com,9831564926,Kotak,False,
CUST013162,Hardik Dani,59.0,Female,Maharashtra,Raiganj,890604,Self-Employed,5-10L,Prime,61.0,Direct,6.0,Mass,prisha43@example.org,9448211163,SBI,False,2021-12-07
CUST013163,Avi Saxena,29.0,Male,Uttar Pradesh,Jaunpur,298705,Farmer,5-10L,Prime,3.0,Agent,2.0,Affluent,schandran@example.com,9191878439,HDFC,False,2020-02-14
CUST013164,Vrishti Nagy,72.0,Female,Andhra Pradesh,Karnal,592911,Government Employee,2-5L,Prime,44.0,Broker,2.0,Mass,jdewan@example.net,9466274608,SBI,False,2021-10-27
CUST013165,Faraj Nair,21.0,Male,Uttar Pradesh,Ambattur,032620,Homemaker,2-5L,Near-Prime,14.0,Direct,6.0,Mass,borahgauri@example.net,9761969509,Kotak,False,2024-07-29
CUST013166,Max Batra,20.0,Female,Delhi,Surendranagar Dudhrej,411569,Professional,<2L,Prime,71.0,Agent,1.0,Mass-Affluent,shenoyjanya@example.com,9123691924,SBI,False,2022-03-15
CUST013167,Hemangini Rajan,68.0,Male,Odisha,Kollam,172875,Government Employee,5-10L,Prime,20.0,Direct,5.0,Mass,joshua46@example.com,9718288228,Kotak,False,2024-06-21
CUST013168,Aadi Bobal,47.0,Male,Uttar Pradesh,Patna,802043,Farmer,5-10L,Near-Prime,12.0,Direct,7.0,Mass,gavinchander@example.net,9566927607,ICICI,False,2023-11-05
CUST013169,Abdul Shah,60.0,Female,Maharashtra,Machilipatnam,716107,Student,5-10L,Prime,4.0,Agent,2.0,Mass,jagatbhatti@example.org,9171472073,SBI,False,2021-09-07
CUST013170,Lipika Misra,25.0,Female,Jharkhand,Agartala,978773,Self-Employed,25-50L,Prime,18.0,Bancassurance,3.0,Mass,sachdevaadweta@example.com,9521424562,SBI,False,2024-07-02
CUST013171,Rudra Kashyap,44.0,Male,Maharashtra,Sirsa,228194,Salaried,2-5L,Prime,68.0,Agent,2.0,Mass,lbanik@example.org,9673084033,SBI,False,2022-08-27
CUST013172,Leela Ramanathan,74.0,Female,Maharashtra,Tadipatri,676392,Professional,2-5L,Prime,31.0,Online,6.0,Mass,gdasgupta@example.net,9540930203,ICICI,False,2023-09-16
CUST013173,Urvi Acharya,70.0,Female,Madhya Pradesh,Noida,492388,Homemaker,<2L,Prime,26.0,Agent,5.0,Mass-Affluent,knatarajan@example.net,9603988259,Axis,False,2023-09-18
CUST013174,Ekanta Gupta,71.0,Female,Telangana,Karawal Nagar,115065,Farmer,5-10L,Prime,59.0,Direct,4.0,Affluent,yashica13@example.org,9180533888,Kotak,False,2022-05-11
CUST013175,Lekha Dani,58.0,Male,Rajasthan,Hindupur,106084,Business Owner,2-5L,Near-Prime,19.0,Agent,7.0,Mass,hritik68@example.org,9434298105,SBI,False,2022-05-28
CUST013176,Jeet Dugal,41.0,Female,Uttar Pradesh,Jaunpur,496601,Salaried,5-10L,Prime,27.0,Agent,1.0,Mass,timothy58@example.org,9541127665,HDFC,False,2021-11-23
CUST013177,Turvi Cheema,42.0,Male,Uttar Pradesh,Bangalore,976105,Government Employee,<2L,Prime,13.0,Bancassurance,1.0,Mass,thora@example.net,9868632983,Axis,False,2020-11-30
CUST013178,Ikshita Natarajan,66.0,Female,Bihar,Jaipur,026415,Student,5-10L,Near-Prime,27.0,Direct,3.0,Mass-Affluent,obajwa@example.net,9682579644,Axis,False,2023-04-15
CUST013179,Abha Bajwa,35.0,Female,Bihar,Hyderabad,929095,Retired,2-5L,Prime,12.0,Direct,2.0,Mass,baljiwanbaria@example.com,9189194599,ICICI,False,2020-11-18
CUST013180,Aarnav Mall,63.0,Female,Karnataka,Vasai-Virar,472967,Student,2-5L,Prime,41.0,Online,7.0,Mass,tejasdhingra@example.com,9451720806,ICICI,False,2021-01-31
CUST013181,Bhavani Bal,19.0,Male,West Bengal,Berhampur,489505,Student,5-10L,Near-Prime,2.0,Agent,5.0,Mass-Affluent,dsastry@example.org,9451606927,HDFC,False,2024-08-28
CUST013182,Chanakya Dhar,67.0,Female,Odisha,Davanagere,825619,Homemaker,5-10L,Near-Prime,46.0,Broker,6.0,Mass,ranbir54@example.com,9573151948,Kotak,False,2023-01-02
CUST013183,Krisha Bal,43.0,Female,West Bengal,Nanded,889527,Business Owner,<2L,Near-Prime,37.0,Agent,1.0,Mass,bhargavajacob@example.net,9595358225,SBI,False,2021-10-26
CUST013184,Jeevika Venkataraman,19.0,Male,Punjab,Varanasi,589798,Homemaker,5-10L,Thin-File,3.0,Broker,7.0,Mass,balananita@example.net,9557923433,Axis,False,2024-11-05
CUST013185,Janya Jaggi,28.0,Male,Delhi,Patiala,096552,Homemaker,10-25L,Prime,2.0,Online,3.0,Mass,nwason@example.org,9589893036,ICICI,False,2024-12-30
CUST013186,Widisha Goel,35.0,Male,Bihar,Alappuzha,306533,Business Owner,2-5L,Prime,34.0,Direct,7.0,Mass,asani@example.org,9863482746,Axis,False,2020-08-03
CUST013187,Jasmit Oza,64.0,Male,Maharashtra,Dehri,100946,Business Owner,5-10L,Sub-Prime,44.0,Bancassurance,1.0,Affluent,hegdeayaan@example.com,9852196581,HDFC,False,2024-12-02
CUST013188,Rachit Pandya,54.0,Female,Uttar Pradesh,Raurkela Industrial Township,617812,Homemaker,5-10L,Prime,10.0,Online,2.0,Mass,zinal71@example.com,9624425405,Axis,False,2020-08-11
CUST013189,Saanvi Gupta,27.0,Female,Maharashtra,Firozabad,735296,Self-Employed,<2L,Near-Prime,71.0,Direct,5.0,Affluent,saichatterjee@example.org,9771203314,Axis,False,2024-07-05
CUST013190,Madhavi Sami,29.0,Male,Rajasthan,Amaravati,355664,Professional,<2L,Prime,49.0,Broker,4.0,Affluent,urviborde@example.net,9368088102,HDFC,False,2024-11-03
CUST013191,Ikbal Dutta,55.0,Male,Tamil Nadu,Siwan,671329,Business Owner,5-10L,Sub-Prime,45.0,Direct,4.0,Mass-Affluent,amaira61@example.org,9271373273,Axis,False,2022-12-03
CUST013192,Jalsa Sahni,27.0,Other,Uttar Pradesh,Moradabad,119360,Business Owner,2-5L,Prime,24.0,Broker,2.0,Mass-Affluent,xkoshy@example.org,9966281974,HDFC,False,2024-07-02
CUST013193,Chanakya Raval,63.0,Female,Maharashtra,Panipat,132446,Farmer,2-5L,Near-Prime,69.0,Broker,6.0,Mass,edhitha84@example.org,9678712432,HDFC,False,2023-07-10
CUST013194,Vamakshi Keer,38.0,Male,West Bengal,Hapur,579237,Self-Employed,<2L,Sub-Prime,55.0,Online,5.0,Mass,katadominic@example.com,9975216832,Kotak,False,2021-05-27
CUST013195,Garima Srivastava,41.0,Male,Maharashtra,Bangalore,549401,Retired,10-25L,Prime,18.0,Agent,7.0,Mass,rprabhakar@example.net,9956829446,SBI,False,2021-10-20
CUST013196,Aarnav Sood,51.0,Male,Telangana,Sikar,840084,Student,2-5L,Prime,11.0,Agent,7.0,Mass-Affluent,odani@example.net,9871299324,Kotak,False,2020-11-12
CUST013197,Tanay Kapoor,31.0,Male,Uttar Pradesh,Mangalore,026391,Business Owner,50L+,Sub-Prime,6.0,Online,2.0,Mass,darikasarraf@example.org,9241305521,Kotak,False,2024-10-19
CUST013198,Christopher Padmanabhan,51.0,Male,Uttar Pradesh,Tumkur,210162,Business Owner,10-25L,Prime,40.0,Direct,3.0,Mass,karbaghyawati@example.com,9956993036,Kotak,False,2020-09-07
CUST013199,Tamanna Muni,20.0,Male,Jharkhand,Ongole,090488,Self-Employed,5-10L,Near-Prime,69.0,Broker,6.0,Mass,chanchalbhalla@example.com,9300969629,HDFC,False,2021-03-25
CUST013200,Jagvi Babu,31.0,Female,Uttar Pradesh,Phagwara,847677,Student,5-10L,Prime,10.0,Agent,3.0,Mass-Affluent,samarthnair@example.net,9125545395,HDFC,False,2023-02-02
CUST013201,Orinder Pandya,67.0,Female,Jharkhand,Amritsar,333951,Self-Employed,10-25L,Sub-Prime,16.0,Agent,3.0,Mass,davidbhatnagar@example.com,9290274047,Axis,False,2021-07-05
CUST013202,Chakrika Bajwa,32.0,Female,Delhi,Vijayawada,174724,Student,10-25L,Near-Prime,63.0,Agent,5.0,Mass,yatan19@example.net,9888936900,ICICI,False,2024-10-16
CUST013203,Pahal Thaman,51.0,Male,Haryana,Nashik,192116,Professional,25-50L,Near-Prime,57.0,Online,5.0,Mass,paigabriel@example.org,9716079875,SBI,False,2022-08-18
CUST013204,Wazir Sarkar,35.0,Male,Karnataka,Udaipur,653452,Retired,50L+,Prime,42.0,Direct,3.0,HNI,toorharrison@example.com,9678250510,Axis,False,2021-11-10
CUST013205,Yuvraj Varghese,23.0,Male,Rajasthan,Pondicherry,400322,Retired,5-10L,Near-Prime,2.0,Broker,4.0,Mass-Affluent,ksanghvi@example.com,9559301024,HDFC,False,2021-02-16
CUST013206,Upadhriti Vora,22.0,Female,Telangana,Thanjavur,899365,Salaried,2-5L,Thin-File,54.0,Agent,3.0,Mass-Affluent,andrewravi@example.net,9588822886,ICICI,False,2023-02-11
CUST013207,Gautam Chakrabarti,58.0,Female,Uttar Pradesh,Dhanbad,712048,Business Owner,5-10L,Near-Prime,47.0,Online,5.0,Mass-Affluent,patlaeiravati@example.net,9386057708,HDFC,False,2023-08-19
CUST013208,Inaya Bedi,55.0,Female,Karnataka,Kottayam,801870,Homemaker,<2L,Thin-File,22.0,Broker,7.0,Mass,qdeol@example.org,9255301066,Axis,False,2020-05-30
CUST013209,Vritti Om,51.0,Female,Maharashtra,Madhyamgram,925028,Salaried,2-5L,Near-Prime,33.0,Agent,5.0,Mass,nbaral@example.org,9137844923,SBI,False,2022-01-10
CUST013210,Quincy Raja,48.0,Female,Gujarat,Saharanpur,254450,Student,<2L,Sub-Prime,9.0,Broker,6.0,Affluent,raviazaan@example.net,9791001113,ICICI,False,2024-02-05
CUST013211,Januja Dave,50.0,Male,Himachal Pradesh,Eluru,752363,Business Owner,2-5L,Thin-File,59.0,Direct,7.0,Mass-Affluent,muttinilima@example.com,9366431222,Axis,False,2021-06-12
CUST013212,William Padmanabhan,42.0,Female,West Bengal,Silchar,619030,Student,10-25L,Sub-Prime,62.0,Agent,7.0,Mass,pratyushbhatnagar@example.com,9433794798,ICICI,False,2022-10-24
CUST013213,Janya Dasgupta,73.0,Female,Gujarat,Ambarnath,357684,Salaried,2-5L,Prime,37.0,Direct,3.0,Mass-Affluent,kbora@example.com,9311034254,SBI,False,2023-08-22
CUST013214,Dakshesh Kalla,68.0,Male,Karnataka,Kakinada,900913,Self-Employed,<2L,Prime,35.0,Online,1.0,Mass-Affluent,nbadami@example.com,9508884426,Axis,False,2020-06-29
CUST013215,Wazir Balay,73.0,Female,Uttar Pradesh,Sagar,448112,Self-Employed,2-5L,Prime,64.0,Agent,4.0,Mass,kpal@example.net,9499650498,ICICI,False,2020-01-30
CUST013216,Abeer Konda,43.0,Female,Tamil Nadu,Bhatpara,452472,Salaried,10-25L,Sub-Prime,19.0,Online,4.0,Mass-Affluent,miteshsetty@example.com,9119355418,HDFC,False,2021-03-23
CUST013217,Ryan Mander,29.0,Female,West Bengal,Siliguri,819311,Homemaker,5-10L,Near-Prime,54.0,Agent,2.0,HNI,falaktandon@example.org,9821113562,HDFC,False,2023-09-13
CUST013218,Zaid Saini,36.0,Female,Madhya Pradesh,Rewa,545820,Homemaker,2-5L,Near-Prime,57.0,Direct,1.0,HNI,agrawalyochana@example.com,9370289022,ICICI,False,2022-08-12
CUST013219,Girindra Pandya,74.0,Female,Maharashtra,Madanapalle,752076,Self-Employed,50L+,Thin-File,3.0,Online,7.0,Affluent,joshua86@example.com,9104530592,SBI,False,2022-10-09
CUST013220,William Chana,39.0,Male,Telangana,Allahabad,482454,Farmer,2-5L,Near-Prime,35.0,Bancassurance,5.0,Mass,abdulratta@example.com,9251668543,HDFC,False,2021-11-15
CUST013221,Gaurangi De,39.0,Male,Andhra Pradesh,Bilaspur,382307,Farmer,2-5L,Prime,67.0,Online,2.0,Affluent,fdua@example.net,9263916057,ICICI,False,2022-08-14
CUST013222,Maanas Seth,24.0,Female,Maharashtra,Anantapuram,806437,Retired,5-10L,Thin-File,2.0,Agent,6.0,Mass,chandani26@example.net,9341518453,ICICI,False,2022-04-04
CUST013223,Madhav Aggarwal,52.0,Female,Uttar Pradesh,Gaya,221592,Student,2-5L,Sub-Prime,55.0,Online,1.0,Affluent,randhawagayathri@example.com,9133275699,Kotak,False,2021-08-05
CUST013224,Omisha Nagy,33.0,Female,Maharashtra,Gurgaon,989002,Farmer,<2L,Near-Prime,71.0,Bancassurance,2.0,Mass-Affluent,zayyan02@example.org,9841254118,ICICI,False,2022-09-26
CUST013225,Shaurya Mall,28.0,Female,Gujarat,Kochi,665324,Professional,<2L,Prime,12.0,Agent,4.0,Mass,pahalnarain@example.org,9794828174,SBI,False,2024-07-06
CUST013226,Ishita Ganesan,19.0,Female,Assam,Jamalpur,224117,Self-Employed,10-25L,Near-Prime,24.0,Online,2.0,Mass,radhika32@example.org,9491632791,SBI,False,2020-01-05
CUST013227,Zehaan Comar,24.0,Male,Karnataka,Sirsa,798764,Student,10-25L,Sub-Prime,64.0,Agent,6.0,Mass,cdhingra@example.net,9912077185,Axis,False,2022-07-26
CUST013228,Daksha Krishna,18.0,Male,Odisha,Jalgaon,976464,Farmer,2-5L,Sub-Prime,2.0,Bancassurance,4.0,Affluent,adweta92@example.org,9632142765,SBI,False,2024-10-28
CUST013229,Warinder Batta,43.0,Female,Madhya Pradesh,Phusro,830694,Self-Employed,<2L,Near-Prime,43.0,Direct,4.0,Affluent,parekhjacob@example.net,9850608768,Axis,False,2022-07-23
CUST013230,Aahana Mittal,56.0,Male,Gujarat,Ambarnath,976616,Homemaker,2-5L,Prime,43.0,Bancassurance,5.0,Mass,wdubey@example.net,9294922973,HDFC,False,2020-06-21
CUST013231,George Chaudhry,48.0,Male,West Bengal,Jehanabad,139575,Salaried,10-25L,Near-Prime,39.0,Agent,3.0,Mass,benoliver@example.net,9155550872,HDFC,False,2021-02-07
